R01,I0,c12,Rf,dur_int,R02
7.46829403377534,3,0.119039235159137,0.372190014713763,9.42390206726117,2.50917710030469
8.25765504901035,5,0.128660059621742,0.328763273065096,8.47546087433604,2.38806534016981
10.8356138552672,3,0.204274492797354,0.373266376115194,7.84211148699231,0.558419651977552
7.2995393270821,7,0.125885684141058,0.207389613594557,9.78759885489323,2.26587894751394
8.20561436337227,5,0.109464263128342,0.329550398008327,9.27390009706911,3.17880514566656
8.9907244395699,4,0.114610970401924,0.467329130061858,8.57012723408735,3.1369223887442
9.80023936193031,3,0.171863871523395,0.13640190250219,9.54589866504684,1.65829453612144
8.25496829847536,3,0.0818866860091145,0.505098673571828,8.425656053131,3.3374675681062
9.65991428641656,4,0.163414105129009,0.276748724773398,8.94311143005617,1.95105458638394
10.7176432822249,2,0.200383514022738,0.411551805873726,8.12727382672892,0.869385557638086
10.2362833673912,4,0.230761264660461,0.28876716810789,9.95699989658376,0.293763669759755
8.01951656215657,5,0.138626541110636,0.495187763314245,8.89760990126081,1.72161877990087
5.83643532450996,6,0.0424187410788527,0.466985471749443,9.21842228161602,4.31988940652153
7.64727854443563,7,0.139104535640823,0.225449151686084,9.72002427286867,2.05479354765969
9.33326358910014,3,0.115489946910789,0.421896178093183,8.38296858221134,2.83200941445681
8.07960494474278,3,0.113366815547638,0.359542148784707,9.06741573221477,2.91388496927633
7.28856594976855,4,0.11171575076964,0.364667841981353,9.6795320160839,2.06866889900729
9.42989423421498,2,0.172461291024073,0.363890142755239,8.64863273054678,1.56823774001778
8.97413512021974,3,0.130791765707634,0.426680509339682,8.18079406694832,2.6680522349026
9.62684314219743,2,0.175175308747722,0.280975273746387,9.36367397078438,1.35003283714356
6.90544977692038,6,0.13097354385141,0.43975141449542,10.2163351826608,1.39879103603542
7.65498503895925,3,0.0889593519863032,0.29193581581025,8.83313529407318,3.55314752155809
7.69637367788538,3,0.116520475981608,0.353583870241329,9.56474640017968,2.74795994344999
9.38155804276977,2,0.144105037053956,0.338383247106176,8.76359730693819,1.93995432986123
12.7491628567312,3,0.220568826539663,0.367095544503366,8.71308387113878,0.699943191954759
7.35599834045571,3,0.123446912210521,0.37069060106609,9.22368604895177,2.21804744450687
9.28734522458874,2,0.168284376684574,0.268660689297369,9.59645179193457,1.42734363709568
7.59216232202547,3,0.0486212070254408,0.391874795331879,8.16760802895408,4.4470855237977
8.51917352975121,6,0.192201286491211,0.257976041363567,9.70290520843025,0.719561643650724
10.4488583543857,3,0.225356218295196,0.209776620888503,9.12583429899102,0.514018777962276
8.14803875390329,5,0.12793759317011,0.393797010450491,8.61457050375532,2.41518217089077
9.23986933722411,3,0.145114866982976,0.332253338862232,8.15620235636618,2.3568230568583
7.57447846703444,9,0.165135875906176,0.239063525449768,10.0735739450972,1.19280081564169
7.57911949109799,10,0.143410181776028,0.30852830530426,9.52988363940945,1.50474337684275
10.6318649138685,2,0.174260818796368,0.284037578857121,8.3663669137604,1.51842733362352
8.69852709364404,7,0.188658576715391,0.212936626491881,10.6737568363399,0.901898662923544
10.8079214053772,3,0.186834114196957,0.321632202948483,8.53489836345773,0.98671864550416
9.0912638706707,3,0.165247857203035,0.241285192868124,8.76639442201625,1.50521404382776
10.6444918627952,2,0.214750100478683,0.261625053498285,9.26983784131534,0.410707804171388
7.30394781568176,3,0.0569853432342767,0.259062904796212,9.34386631561005,4.22052220465569
7.70480666668379,5,0.143556417818008,0.222749831125823,10.3279939935814,1.74154479537889
8.16206967644781,4,0.136704207133822,0.395472505355857,8.93126815724137,2.37465502356608
9.23416718797997,3,0.115136499257457,0.165092125537069,7.97210200887337,3.55324651786362
6.71758832071939,10,0.101626585339898,0.49706715564524,8.81178577924543,2.47171388705189
10.074394120304,2,0.144804043434774,0.360584599098295,7.97925313070634,2.09046084389549
6.67124672192097,3,0.0698643681529026,0.484687907138419,8.2026825801924,3.90551783477843
9.46537458861721,4,0.17837118347654,0.265027151935829,9.05564841907023,1.47240575527938
8.11866048557187,6,0.14103572271312,0.383301385666453,8.26064996883304,1.94021611626763
9.15520167413214,2,0.129758204921984,0.340696480456458,8.9523307411798,2.6287826246855
8.25354830771841,3,0.117070534008097,0.292725056052413,9.34128218716818,2.6645272143411
7.69675332758739,4,0.101687707062697,0.45167645009127,8.94297065062109,2.91198087383638
8.93775938386909,4,0.146563355517227,0.382556464831841,8.93273127144424,1.59876308671557
9.34844686961999,2,0.0779167137254336,0.356441140185512,7.73140772301558,4.53640410131355
10.2031989175009,4,0.205047507904638,0.144300964158587,9.40700161102911,0.862540212531496
9.28710536922287,2,0.0850052543176102,0.439320313624535,7.29538374015845,3.99439117465494
7.75368721853432,5,0.109614488694383,0.333667457431842,9.62697202760338,2.4211113485118
9.29444091645396,2,0.120301343321024,0.326646422428392,8.15723660953768,2.46279555594218
7.59319311546531,3,0.0832675366713633,0.380507851344412,8.51845012413336,3.46580345251268
7.027097600096,6,0.078537752223223,0.327586942095445,9.40510728242467,3.55906088985961
8.56958522568064,6,0.190308570335336,0.290489541945976,9.85949203773652,0.803958943668604
8.10159102526501,4,0.132506465011346,0.230453925090787,9.76078563081642,2.09163755825428
10.2775348530986,4,0.173947882834864,0.366961289352704,9.12778097792601,0.937565710623064
7.52334855825159,3,0.0640863585191071,0.401636754025661,8.66720941942383,4.62239110113395
12.4862320473291,2,0.232364878327994,0.257784132029997,9.20460542154756,0.308851065370269
10.8078632292489,2,0.190653684153683,0.343281047270076,8.78663218972594,1.11996303365632
8.5784334359745,3,0.196865820653001,0.172773867107206,10.8563351002085,0.733535178736829
6.57766933966599,4,0.0555075240315738,0.382498508106382,9.21612244439741,4.02039456249464
8.30888085776295,2,0.107159906452673,0.364002391933571,8.10360262867368,3.06308245683537
7.93261888318516,3,0.103717223433031,0.346770388938387,9.3055704894565,3.10613482388181
8.47793505000285,2,0.0725905862520141,0.3676583197239,7.76043866644937,4.20301224371937
9.89275270126682,3,0.159705129820886,0.463730713450484,8.48147911000508,1.51825671367686
10.3764884247941,2,0.187628346165179,0.395597328103561,8.72160344639505,1.53462254504328
10.4508099278153,2,0.189486527643319,0.216973060050466,9.65354303131385,1.31470519622821
7.39330777567788,7,0.121150764872654,0.424322530136114,9.36518224489328,2.16648472850111
9.24849514316702,2,0.122929456383933,0.31559755009663,8.24372929695563,2.84114832897823
6.68187513837489,5,0.084851916967301,0.32630698932865,9.89180132787533,3.30303560936505
8.52784714585584,2,0.129592154321554,0.203256888260089,10.1934929364735,2.30444064082569
9.81881186104288,3,0.153503842814355,0.438810924537264,7.66855722382809,1.9054689725337
9.17975275466554,2,0.093442968697877,0.428875098555263,7.71853544720859,3.93487877313331
9.04789207272471,2,0.16652840710057,0.280410281418826,9.45889901897722,1.55265055550901
10.6395367694274,2,0.166845258845213,0.336133137125674,8.4010340903181,1.51050209563318
7.07757373647811,7,0.158507979400239,0.35750730884154,10.3109140719091,1.38333358391502
9.47734167773265,5,0.199820728072981,0.273849647664824,9.68852178660232,0.739473734129118
10.2982639119001,3,0.181689383700961,0.381868106037216,8.32492493525148,1.1623888058989
8.58644584409679,6,0.186892772924498,0.347142118934437,9.38948772752038,0.810813332910851
9.62258897882993,4,0.190250445597345,0.292356995097222,9.10470522625164,0.886001591982589
8.71130806903348,4,0.175739373464585,0.245526103431493,9.14873281701111,0.968727649057806
8.66374189883055,3,0.157216726556991,0.335288101536626,9.47109440180178,1.34674731989049
9.36109161726219,4,0.169267853562585,0.461455438324241,8.84104333933593,1.25110123714865
6.74277610167795,13,0.126410339215078,0.387788253355115,10.7231826608375,1.63961067917881
9.59359400049179,2,0.135873179776519,0.342307205732164,8.48042417532195,2.17169507447015
7.50307396441497,6,0.180095392220853,0.275585705904572,10.6664854520371,1.16349937218527
8.27695606190321,4,0.131351910199064,0.317999250523242,9.10482953594444,2.39185751766085
8.46758846176535,4,0.152451636378837,0.162300118286755,9.47454117769011,1.96206153651135
7.86807821807649,5,0.106446731502664,0.28861414573326,9.43619721202525,2.75468606157849
10.7157039282094,2,0.202217272324522,0.284074602256387,9.22108890821499,0.989386946861527
8.34614080900758,3,0.126906464631761,0.325888208517772,8.5086446087098,2.40885861813093
10.429655410423,2,0.166322098397602,0.358868596452736,9.25276565687801,1.46349232854515
9.64781372643998,2,0.16417979932089,0.359380258859191,8.78355287142108,1.4720600758974
7.18516940454559,5,0.10179338156202,0.380863586269225,9.81081625257385,2.80001623094095
10.4276010287679,2,0.175928648606182,0.362733340639815,8.94816780791098,1.65719742902477
7.76801333420501,3,0.0935357803013047,0.366586808547653,8.73241554235054,3.17943316691612
8.33490515538404,4,0.139211228764608,0.27630320184238,8.98058565765198,2.11159206120509
7.22972995388723,8,0.141087901667379,0.290398251195745,10.2166699944724,1.5229717357886
9.85334049101048,4,0.224569454350204,0.280032273843454,9.41732997617683,0.364086814257877
8.94270536829046,3,0.174446222335531,0.191322366565986,10.138612651592,1.1941759490241
9.19144337442328,3,0.0925618607975818,0.355509678608049,8.29113565954532,3.65706333390983
9.13085299229989,6,0.181022700690876,0.450495988368152,8.49113706095762,0.915886012928218
8.00775520999119,6,0.142629164788645,0.237204440374239,9.40073292118378,1.70083982850235
7.53990408106631,3,0.11246827674149,0.247527709368611,9.15131285925959,2.55754638532243
9.13048592744989,4,0.189857566581174,0.343890412884619,9.32836949382773,0.910721145927878
7.31101818665514,2,0.04749562732834,0.290001488709055,9.30518761342361,4.69409459212861
7.75211752914182,5,0.12273589309771,0.213210930009189,9.61021070152924,2.41108894120101
8.79087977917499,3,0.153746725323194,0.430305567908148,8.3794397272214,1.54671283860266
8.90776072589685,3,0.148773389801932,0.168927763887598,9.31547676947708,2.15175662774361
10.4250951835381,2,0.185237286967053,0.240720264860158,9.27076721963311,1.45099530906976
9.75043417804145,3,0.162293728598195,0.392484356247116,8.37859386346028,1.75739116306439
8.53801890902475,4,0.146345667205062,0.322071317226688,8.81361941653843,1.71247617805977
7.40550029241706,3,0.0712521234444442,0.451246252456247,8.94135684570109,3.91920926634091
7.31222909081985,11,0.172385246486012,0.294094978448329,10.0885085481821,1.0444102770708
9.93514983744021,2,0.148110333948899,0.321586755179804,8.45888110735409,2.29407056324161
9.33303181789618,3,0.13541727015411,0.303045914681545,8.49900819296323,2.5926767298832
7.48518166704469,5,0.104218095806544,0.293587768672974,9.31839822496814,2.95749286976632
9.55910162368654,5,0.208928423185807,0.318868901355136,9.3372869478276,0.498858833573707
10.4731811671644,3,0.202541797589057,0.348663891880585,8.77336983911702,0.719021673632227
9.12781007378666,3,0.170010292331992,0.385858219069342,9.39653334569117,1.67649156627646
9.91134502161483,2,0.152227364456066,0.367964377159513,8.29096109126353,1.99743213692041
8.23315432319047,5,0.142620598154973,0.282529962266894,9.13976876602578,1.98556024586649
8.02955783031515,8,0.162520208556249,0.431155970574206,9.5324653940706,1.24148938962755
10.3783566618964,2,0.197199124650414,0.3770329844054,8.86475235129435,0.835497649395702
6.19265540324566,12,0.0808983919222856,0.426487021057341,10.0948036712243,3.03254275616019
7.73175798517678,4,0.134795404797068,0.263735180148121,10.0357196630951,2.05537105055345
8.77412000479771,6,0.183088728436787,0.381757313471559,9.29601291227472,0.999457497724759
10.063818424353,4,0.208177422909284,0.296036020024764,9.31520551330888,0.894431993214648
6.63256099133879,9,0.107774693436211,0.216023755935514,9.79160758797269,2.4545747661322
8.93104114837718,4,0.151449313375813,0.287090537913245,8.68734521436201,1.8982872573124
7.89262410596797,4,0.132955338199516,0.327507948267508,9.62439057820162,2.18819434200425
9.95977291980727,2,0.114013248936625,0.405846125842393,8.74018083427683,2.96915056053243
6.72238437904259,6,0.111586493879965,0.394054167677702,9.65183224657435,2.52370634326014
9.09326313923702,4,0.140135846016709,0.280197039770203,7.95531465689579,1.95927563923235
7.9251348187662,4,0.0721550839833234,0.435712566526346,8.32134705605575,4.10462463986022
8.60188881861858,2,0.109442018875367,0.285538466882736,8.47478661988263,2.86706610277721
7.01856987519434,7,0.107380665805567,0.358169628923357,9.82132403640352,2.75321827642894
9.02732204243664,5,0.179805404247238,0.261009833556068,9.50587700004821,1.24108004530196
10.0991913734854,2,0.125143419207108,0.299088216595475,8.3097236491127,2.60682088401329
8.57634458335482,7,0.20823388040727,0.241445226753012,10.1708220092714,0.605985967763168
9.05891830894053,4,0.186297220894869,0.205784542119621,9.56046550017247,1.07807735380875
10.058140870992,2,0.169670443393888,0.24787418495254,8.6969998380684,1.63925641895065
8.0740686602952,4,0.14190863853911,0.426959767875547,9.54713946683712,1.64889870841489
8.46792249514526,7,0.177676242579998,0.306936908757759,8.80386210820145,0.85925598677468
10.9740063999745,3,0.206543970724695,0.473155077430815,8.2118486494237,0.79404932153287
7.52005487904614,3,0.0391116402290487,0.486863979098225,8.10266023332086,5.36623065858449
7.81078394401247,5,0.144537442730647,0.252566210017551,9.16980540633638,2.16691259849089
7.75648553729457,8,0.140272570442928,0.38849946162222,9.14316613806255,1.87336350300788
8.64802264886177,4,0.156475183144037,0.297132634947904,9.28759403016759,1.75599152357047
9.11593858642147,4,0.113599813287211,0.328928679517337,7.95325929037081,2.81397565396054
9.22855927121286,3,0.19841045312643,0.337970638080142,9.12380316776096,0.766266287571933
9.3883778684924,4,0.178907069472135,0.249889353000443,9.59352729443806,0.740106213119166
10.4336252096301,2,0.181502076765496,0.283771289303951,8.17188666139442,1.36208553887128
8.7300166010897,9,0.185242861655531,0.411418721592169,9.10565969998451,0.750550556682425
6.45363877406574,12,0.120731088031881,0.469714378288206,9.59752974332059,1.80795951108439
8.85538712192766,8,0.199563957331837,0.248186034777284,10.6684393095946,0.89436914889924
10.6587811245897,2,0.178284665670316,0.353627849645984,8.07241908128119,1.50107569601163
8.71956378100797,5,0.165009832314641,0.406942625666068,8.86900655977048,1.1659319035251
8.64998611751437,3,0.13297963370032,0.294283625685001,9.53167072886503,2.53229166985811
9.24172035555288,5,0.201773150104147,0.223421261625119,10.2119160582233,0.655455662029212
10.9671515650833,4,0.216112807053765,0.393130515808773,8.77937643800099,0.485783328931854
9.80289785499755,5,0.218312382119303,0.350683520908768,9.72650501491428,0.498421080383017
10.5124516968964,4,0.220204562494516,0.216504806776104,9.96969230445179,0.486179967324404
6.01496407993515,8,0.0730061473686589,0.342548536095725,9.82577393669586,3.09788209869652
10.9017162297653,3,0.190978625073609,0.28196522189666,9.41780934890639,1.77047407579303
9.16136439991709,3,0.153375394019211,0.183566867757339,8.66652373994256,2.1657952659884
8.27342036223797,2,0.0801345441334587,0.52379752221731,8.27340458618596,4.07013335436056
9.1435893374837,3,0.143306302314091,0.38810507478937,9.0725982803994,2.16927446131099
7.23947888993928,5,0.0911183145594435,0.354605955413557,9.23948425827155,3.47366759722389
8.94155586055231,2,0.112392888077934,0.492375583752983,8.30203810327221,3.18681787105457
6.74967613721237,3,0.0453546358596901,0.350631715504775,9.10291902481795,5.01097735432534
5.59554737721565,10,0.0511541026430606,0.450583600374789,9.68860410916172,3.78960163396263
10.3807815138,2,0.168786926276327,0.318438469228797,8.37174828499469,1.54090293637465
7.18059172274995,7,0.110591420806145,0.309561475845773,9.82854257411562,2.76973653358266
7.38404320948621,3,0.0453528309564195,0.317898918195078,9.01788925860487,4.8136939422279
10.246028521275,2,0.128876311012156,0.261321321673815,8.31424436966891,2.71139496713049
7.87180270284606,3,0.0619529916045525,0.47573292069013,8.37449146967933,4.19840495889524
7.49609196388742,4,0.0815845915467805,0.463248797834735,8.09409293346885,3.33687644577704
10.518817482182,2,0.109326298940451,0.393654827132896,7.73539790806112,3.80318989316532
7.66865196631397,3,0.0767576051750082,0.377260610805088,8.20565947141928,3.54227889643758
9.40190441952191,2,0.168782074372,0.371140030490664,8.36519732769144,1.83378439500091
10.3531457672408,2,0.132821988829114,0.487458028849829,8.01310906934601,2.47866391598447
7.76241110530812,6,0.146568469613122,0.364209058921899,9.03353704023127,1.77869725016343
9.54310463256946,6,0.196212703915294,0.327984423508917,9.14506222632592,0.738167984956852
9.89990274398629,4,0.201981939603897,0.223966258397277,8.50868202007637,0.660559485508362
8.63265536460017,6,0.151748597672104,0.357552838225417,8.94177693793545,1.63677055760482
11.6390355813954,2,0.194384330026193,0.275238349284441,8.02772898591267,1.08540414307116
9.08366864085439,3,0.152692697767688,0.26993975069584,9.04649176882689,1.73834153964212
7.75003550061506,3,0.12965607360728,0.203346683776985,9.81138166670207,2.14324360778319
8.65079340184525,4,0.113906663448953,0.281423238613023,8.79323368198549,3.01723556057819
9.89372255053878,3,0.164874333503558,0.248406985743939,8.51492112054632,2.11073212568723
9.74770790501455,3,0.135182493288715,0.417534317177625,8.37801713070292,2.37077752387911
11.8075693412784,2,0.176197501799108,0.337949065431324,7.57292173534859,1.48560414237904
6.75104324216186,6,0.0593422791501539,0.269243231398476,9.73491747704083,3.85831406179961
8.23895599297257,5,0.115398780644617,0.277844164354846,9.42031258011946,2.73983055220664
8.70181853480379,4,0.145965292350012,0.448155022354727,8.78324107255801,1.54494518116622
10.5834426512627,3,0.13095113920745,0.45183432782428,7.69660714403608,2.28110939380315
8.47927168606805,4,0.13894278548283,0.459738406465974,9.23368498657963,2.04275244882787
6.15803399981713,12,0.103148597671694,0.210757090832525,10.2315512958743,2.27341347120761
8.44999864077297,3,0.106195590721873,0.460131649813722,8.0238565115233,2.83991973706218
7.71086603204447,5,0.145026965135486,0.299197127513707,9.40961370766889,1.85427034070217
10.2679674217176,3,0.165050971755181,0.40077115903186,8.07681018779747,1.46592467730244
6.95680571767624,10,0.117093569101919,0.410776292726685,9.26584450061543,2.32651280282725
6.59881545012277,3,0.0277048381758039,0.32049236742696,8.96423240353115,4.97191898385158
7.31372719995329,8,0.181467393160197,0.244419441373175,10.9938811315577,0.894291028434372
7.40483598152749,4,0.084853205178271,0.23116854848538,8.8657896964082,3.38385345627463
9.76062504050407,5,0.222694444425034,0.291083149286768,9.55661525924964,0.40026261883216
8.33527167586894,3,0.155206108664071,0.357067299498981,9.59867556862059,1.68142614656513
6.98032128104926,7,0.11506863165486,0.388298180531746,9.6304146480111,1.89976596157211
9.46587251865076,3,0.166384431286952,0.460170884576403,8.37848999045845,1.26995423850458
8.63611208137684,5,0.172920230107262,0.375079279709422,9.75495888097816,1.56074814088415
8.24713725336504,2,0.0858361974239036,0.568475670265959,8.22426484083452,3.25989820275372
10.577405476339,2,0.165050992293741,0.354979864268916,8.09858383801351,1.95355685531357
7.495079913385,3,0.0480834951340524,0.455818682292896,8.77188367258245,5.05031654360114
8.93893490328507,2,0.130390357701892,0.182602332300667,8.72045701067767,2.72392941139159
7.90891875259926,4,0.131119910443838,0.399785892013007,9.31733424734336,1.8586405784654
5.8049817077543,10,0.0639261705100567,0.463303811520974,10.2643266224956,2.99576063091121
10.31660068267,3,0.222187306324817,0.238284423446072,9.24963663984921,0.585099792641893
10.6127226068624,4,0.221960663650758,0.265881340970164,9.24526206071737,0.467010038972834
5.90502169444737,9,0.0864676074881492,0.359384308013749,10.0692995799903,2.68627684590886
12.0461260120786,4,0.225679344216698,0.247866478697439,8.50976433741078,0.741884152329648
8.84511625677615,2,0.139917544609049,0.311133322028024,9.32847873476909,2.11716441051478
10.396954688287,3,0.142842741917907,0.51478625251564,8.23291777985448,2.39059183329669
8.41919113786524,5,0.169451098698999,0.485382799984836,8.98891921725621,0.953483339357265
8.88538195815231,4,0.17580824376401,0.373912339923322,9.52295759499368,1.3480798007471
9.60472385491218,3,0.206458174089583,0.31276746573345,8.96243981633062,0.584342436566582
9.97814554759157,2,0.164759672927205,0.29364647568162,8.99132798359558,2.03067377050024
9.24340076048822,4,0.108623796746836,0.37410837142163,8.93717320966018,3.53559310057103
8.56797778133602,4,0.145627103524911,0.280676112058725,9.22196671425567,1.801222075901
9.540767883378,5,0.20518597294352,0.311136506418303,9.46542559746989,0.845863415107565
9.82626359023114,2,0.155942121710733,0.359615182773639,8.48673628486204,2.12132023361305
9.01164688187012,3,0.154671488887059,0.418065708611816,8.80732521348087,1.41993897543975
7.07305010981692,6,0.104546503070333,0.351450281645366,9.51538856421693,2.70450710781196
8.71634211556725,5,0.141220843563848,0.327204936107765,9.15290084189009,2.10946114195933
7.36190878878557,3,0.0581446881259009,0.280925540796107,8.88628521448046,4.55851818924501
8.47235943172949,6,0.170992226575799,0.32898532556487,9.74561557683875,1.09180440820052
8.57095797098755,2,0.103772000040957,0.337518432463799,8.51968059327929,3.04318665171039
9.93369537645219,2,0.199846711428754,0.229161051434715,9.22402841632218,0.733017517345226
9.19119622615502,3,0.140836856065231,0.442457467101818,8.3497460452959,1.87290129649815
10.9962942229482,2,0.180959516043397,0.30851660422648,7.81574749848614,1.30491260577662
10.2940597725438,2,0.097015796853527,0.396158266271978,7.83638924619717,3.67544124708113
10.4449683033648,2,0.178658040252026,0.489826211017902,8.32987580615456,1.40652578724736
8.45805150858745,4,0.160483485683369,0.211922965538235,10.4051401329563,1.60048442613878
7.70344409939988,3,0.0621084199736531,0.393188677478391,7.98989868118588,4.38074246148003
8.82259758356406,2,0.137174150560708,0.228152242138495,9.29939545873377,2.19820921083062
7.23509600618745,9,0.167704868188589,0.298803900402052,10.3196056139681,1.23827591441723
9.38000834651986,4,0.141511082321369,0.408732541935157,8.17561165142385,1.87959635836308
7.93558311097696,3,0.121735694644192,0.40673183814889,8.81253470043061,1.99178019484593
8.69818459927499,2,0.194906613495534,0.238593468780598,9.75455915328935,0.765615284722711
9.17246852232578,5,0.225335800305316,0.248465029182209,9.59388273660579,0.626256138908433
8.33767212753972,3,0.14622056955214,0.54622818587934,8.46003013702004,1.91244999730157
11.0421147537112,2,0.213443654927789,0.198719407424269,8.43369434957167,1.07315331469167
7.9702850194062,2,0.100261248145505,0.536753157426258,8.25829662101595,2.85087002146817
10.712922037824,3,0.218723689097517,0.466523983031224,8.63643418130547,0.585628106769116
7.6824234449652,8,0.15549597864421,0.279687713148272,9.94969382379896,1.38310595087634
8.96846869447689,3,0.17953998560282,0.473793239086425,8.88288555459775,0.886049475772087
9.30825045571576,7,0.203790714409368,0.343000346732522,8.98511854709385,0.490814510256824
9.93554232637349,3,0.132254534609664,0.453859273237617,7.46909940990104,2.51180447613798
7.69203719090015,5,0.129392700988836,0.307515376766729,10.2723592424557,2.25022279031072
7.86172773744454,5,0.133111487201025,0.29417670143639,9.79307418289904,2.11485346908671
7.7651655157957,8,0.138437896250301,0.303846359462074,9.18763516797737,1.72454537776169
8.80121414302848,2,0.106682333958481,0.337605158960128,8.67998187071831,2.86165371642153
9.92453162058601,5,0.164969595091083,0.541819998403171,7.82840501326832,1.57639802098298
10.0915639387376,2,0.156961207628052,0.303676616708159,7.97244140426911,1.85730839776099
9.24270408015709,2,0.16229067964934,0.221385512163057,9.446738861711,1.61778332733941
11.7421416573307,2,0.238610381638669,0.183500681301228,9.25292285469532,0.218432451623963
8.02571083905754,2,0.0514793502636922,0.452329703578607,8.69945262971322,4.33416476444316
9.12782365223867,3,0.132468020882976,0.456438602067352,8.32512412334079,2.22452280381622
10.7374372171951,2,0.1877190506128,0.352008440667512,8.79145138074759,1.20170874835908
8.61609531811916,4,0.152689920877335,0.336942559758444,9.25469379637059,1.87600354638729
10.6017405371092,2,0.176270470920537,0.27551576740654,8.09554499326095,1.46137171872269
7.49610483579167,6,0.131720126801928,0.331711198610903,9.54005594127812,1.99642600986686
8.09657203591498,8,0.192029474796993,0.291307418952019,9.7539846084656,0.83109972583984
8.65864999769913,4,0.166662161036283,0.324553840866834,8.74262361353985,1.36433159211211
8.02809265178373,6,0.13176961096216,0.405380937825145,9.24775841070545,2.24399384842557
9.64557035964941,3,0.183144283472703,0.215886864465668,9.57697602124042,1.11514803563921
9.47288843855798,2,0.148134440460395,0.403870034601619,8.31040242164353,2.05585182377295
9.10706346499268,2,0.185832612120303,0.306906966973468,9.41933943796734,1.21815874832846
6.87944830353669,6,0.107406394038168,0.301901197931188,9.411380142147,2.60248057005676
6.69711013038839,9,0.102738483989821,0.203581548564644,10.0713170492502,2.42625198598607
7.15713459458266,4,0.085847079596017,0.416788670308048,8.92298876396801,3.35177635474545
8.82887086205819,2,0.144612580075916,0.459142307630564,8.13028289908989,1.78550210829169
7.45385984175102,5,0.105339932633885,0.393270219514513,9.14185914247113,2.60387280881673
